abv,ibu,id,name,style,,brewery_id,ounces
0.099,93,1674,Chaotic Double IPA,American Double / Imperial IPA,,1,12
0.08,88,1673,Manzanita IPA,American IPA,,1,12
0.06,25,1672,Riverwalk Blonde Ale,American Blonde Ale,,1,12
0.095,49,1671,Gillespie Brown Ale,American Brown Ale,,1,12
0.066,44,1670,Manzanita Pale Ale,American Pale Ale (APA),,1,12
0.05,,1658,Cack-A-Lacky,American Pale Ale (APA),,1,12
0.04,,1657,Leprechaun Lager,American Pale Lager,,1,12
0.042,,1652,White Cap White IPA,American White IPA,,1,16
0.051,15,1649,Chai Ale,Herbed / Spiced Beer,,1,16
0.072,85,1648,Lucky Day IPA,American IPA,,1,16
0.095,99,1647,Terrace Hill Double IPA,American Double / Imperial IPA,,1,16
0.075,77,1646,Catch 23,American Black Ale,,1,16
0.057,22,1645,Westfield Octoberfest,Märzen / Oktoberfest,,1,12
0.052,,1551,Pop's Old Fashioned Lager,American Amber / Red Lager,,1,12
0.058,55,1550,Charlie in the Rye,American IPA,,1,12
0.057,,1642,Bleeding Buckeye Red Ale,Extra Special / Strong Bitter (ESB),,1,16
0.048,,1640,Aslan Kölsch,Kölsch,,1,16
0.077,,1639,Aslan IPA,American IPA,,1,16
0.077,,1638,Aslan Amber,American Amber / Red Ale,,1,16
0.08,,1637,Bellingham Beer Week 2013 Collaboration,Belgian Strong Dark Ale,,1,16
0.056,,1636,Local 5 Pale Ale,American Pale Ale (APA),,1,16
0.073,,1518,Devils Head Red Ale,American Amber / Red Ale,,1,16
0.07,75,1384,Elephant Rock IPA,American IPA,,1,12
0.072,,1628,Festivus (1),Winter Warmer,,1,12
0.067,,1626,Manayunk Oktoberfest,Märzen / Oktoberfest,,1,12
0.045,21,1625,Belgian Style Session Ale,Belgian Pale Ale,,1,12
0.055,,1624,Manayunk IPA,American IPA,,1,12
0.055,,1600,Yunkin' Punkin',Pumpkin Ale,,1,12
0.05,18,1484,Summer Paradise,American Pale Wheat Ale,,1,12
0.09,30,1356,Monk from the 'Yunk,Tripel,,1,12
0.06,14,1355,Schuylkill Punch,Fruit / Vegetable Beer,,1,12
0.085,85,1334,Dreamin' Double IPA,American Double / Imperial IPA,,1,12
0.053,,1627,Cleveland Beer Week 2013,Munich Helles Lager,,1,16
0.072,,1623,Lift Off IPA,American IPA,,1,16
0.051,31,1622,Jam Session,American Pale Ale (APA),,1,16
0.072,80,1621,Hop Drop 'N Roll IPA,American IPA,,1,16
0.062,17,1620,Pumpkin Beast,Pumpkin Ale,,1,12
0.072,22,1579,OktoberBeast,Märzen / Oktoberfest,,1,12
0.048,23,1228,Mad Beach,American Pale Wheat Ale,,1,12
0.067,,705,Hog Wild India Pale Ale,American IPA,,1,12
0.092,5,704,Devils Tramping Ground Tripel,Tripel,,1,12
0.061,41,702,Hot Rod Red,American Amber / Red Ale,,1,12
0.082,100,1619,Hop Slayer Double IPA,American Double / Imperial IPA,,1,12
0.045,,1618,Pumpkin Ale,Pumpkin Ale,,1,12
0.05,,1364,Big Bowl Blonde Ale,American Brown Ale,,1,12
0.052,27,971,Phat Chance,American Blonde Ale,,1,12
0.082,100,740,Hop Slayer Double IPA (2011),American Double / Imperial IPA,,1,12
0.082,100,430,Hop Slayer Double IPA (2011),American Double / Imperial IPA,,1,12
0.042,13,398,Wild Onion Summer Wit,Witbier,,1,12
0.06,23,366,Jack Stout,Oatmeal Stout,,1,12
0.045,,334,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,,1,12
0.056,41,162,Paddy Pale Ale,American Pale Ale (APA),,1,12
0.045,32,1615,The 12th Can™,American Pale Ale (APA),,1,16
0.055,34,889,Hilliard's Pils,Czech Pilsener,,1,16
0.049,20,724,Hilliard's Blonde,American Blonde Ale,,1,16
0.055,60,497,Hilliard's Amber Ale,American Amber / Red Ale,,1,16
0.066,30,496,Hilliard's Saison,Saison / Farmhouse Ale,,1,16
0.05,,1612,Keeper (Current),American Pilsner,,1,12
0.068,,1611,Better Half,American IPA,,1,12
0.06,,1607,Bohemian Export Lager,Dortmunder / Export Lager,,1,12
0.053,,1597,Altus Bohemes Altbier,Altbier,,1,12
0.04,,344,Cherny Bock,Schwarzbier,,1,12
0.05,,89,Czech Pilsner,Czech Pilsener,,1,12
0.05,,88,Viennese Lager,Vienna Lager,,1,12
0.05,5,1604,Chickawawa Lemonale,Fruit / Vegetable Beer,,1,12
0.07,22,1574,Barrel Aged Farmer,American Brown Ale,,1,16
0.048,,1446,Great River Golden Ale,American Blonde Ale,,1,12
0.048,,1275,Dirty Blonde Chocolate Ale,American Blonde Ale,,1,12
0.048,20,1244,Dos Pistolas,Vienna Lager,,1,12
0.05,30,1064,Owney Irish Style Red Ale,Irish Red Ale,,1,16
0.06,,1028,Aaah Bock Lager,Vienna Lager,,1,16
0.055,10,865,Widespread Wit,Witbier,,1,16
0.054,30,864,Roller Dam Red Ale,Irish Red Ale,,1,16
0.053,48,863,483 Pale Ale,American Pale Ale (APA),,1,16
0.09,99,672,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,,1,16
0.07,22,655,Farmer Brown Ale,American Brown Ale,,1,16
0.07,70,540,Big Cock IPA,American IPA,,1,16
0.059,25,539,Oktoberfest,Märzen / Oktoberfest,,1,16
0.048,25,517,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,,1,16
0.06,36,371,Redband Stout,American Stout,,1,16
0.053,48,190,483 Pale Ale (2010),American Pale Ale (APA),,1,16
0.054,30,189,Roller Dam Red Ale (2010),Irish Red Ale,,1,16
0.05,,1598,Mustang Sixty-Six,American Amber / Red Lager,,1,12
0.04,,862,Mustang '33,American Pale Lager,,1,12
0.04,,699,Session '33 (2011),American Pale Lager,,1,12
0.053,10,421,Mustang Golden Ale,American Blonde Ale,,1,12
0.053,14,420,Washita Wheat,American Pale Wheat Ale,,1,12
0.053,35,1594,Maylani's Coconut Stout,American Stout,,1,16
0.05,35,1162,Oatmeal PSA,American Pale Ale (APA),,1,16
0.052,33,1137,Pre Flight Pilsner,American Pilsner,,1,16
0.082,,1593,He Said Baltic-Style Porter,Baltic Porter,,1,12
0.082,,1592,He Said Belgian-Style Tripel,Tripel,,1,12
0.099,92,1036,Lower De Boom,American Barleywine,,1,8.4
0.079,45,1024,Fireside Chat,Winter Warmer,,1,12
0.079,,976,Marooned On Hog Island,American Stout,,1,12
0.044,42,876,Bitter American,American Pale Ale (APA),,1,12
0.049,17,802,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,,1,12
0.049,17,801,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,,1,12
0.049,17,800,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,,1,12
0.07,70,799,21st Amendment IPA (2006),American IPA,,1,12
0.07,70,797,Brew Free! or Die IPA (2008),American IPA,,1,12
0.07,70,796,Brew Free! or Die IPA (2009),American IPA,,1,12
0.085,52,531,Special Edition: Allies Win The War!,English Strong Ale,,1,12
0.097,94,432,Hop Crisis,American Double / Imperial IPA,,1,12
0.044,42,353,Bitter American (2011),American Pale Ale (APA),,1,12
0.079,45,321,Fireside Chat (2010),Winter Warmer,,1,12
0.068,65,173,Back in Black,American Black Ale,,1,12
0.083,35,11,Monk's Blood,Belgian Dark Ale,,1,12
0.07,65,10,Brew Free! or Die IPA,American IPA,,1,12
0.049,17,9,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,,1,12
0.05,,1590,Pumpkin Patch Ale,Pumpkin Ale,,1,16
0.078,74,1382,Crank Yanker IPA,American IPA,,1,16
0.06,,1110,River Runners Pale Ale,American Pale Ale (APA),,1,16
0.05,,1014,Pumpkin Patch Ale (2012),Pumpkin Ale,,1,16
0.055,,911,Mountain Fairy Raspberry Wheat,Fruit / Vegetable Beer,,1,16
0.045,,680,Boater Beer,German Pilsener,,1,16
0.078,74,395,Crank Yanker IPA (2011),American IPA,,1,16
0.045,,1589,PONTO S.I.P.A.,American IPA,,1,16
0.049,,1457,Chronic Ale,American Amber / Red Ale,,1,16
0.068,,1191,Swami's India Pale Ale,American IPA,,1,16
0.055,16,1588,Sly Fox Christmas Ale 2013,Winter Warmer,,1,12
0.056,25,1363,Grisette,Grisette,,1,12
0.062,,1211,360° India Pale Ale,American IPA,,1,12
0.049,18,1123,Helles Golden Lager,Munich Helles Lager,,1,12
0.055,16,926,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,,1,12
0.084,90,894,Odyssey Imperial IPA,American Double / Imperial IPA,,1,12
0.058,25,166,Oktoberfest Lager,Märzen / Oktoberfest,,1,12
0.07,113,24,113 IPA,American IPA,,1,12
0.053,21,23,Dunkel Lager,Munich Dunkel Lager,,1,12
0.056,11,22,Royal Weisse Ale,Hefeweizen,,1,12
0.049,44,21,Pikeland Pils,German Pilsener,,1,12
0.051,40,20,Phoenix Pale Ale,American Pale Ale (APA),,1,12
0.056,,1587,Seven Gates Pale Ale,American Pale Ale (APA),,1,12
0.038,,1583,Wolfman's Berliner,Berliner Weissbier,,1,12
0.057,40,1580,Trolley Stop Stout,American Stout,,1,12
0.082,138,980,Bitter Bitch Imperial IPA,American Double / Imperial IPA,,1,12
0.062,35,979,Poop Deck Porter,American Porter,,1,12
0.06,35,978,Old Red Beard Amber Ale,American Amber / Red Ale,,1,12
0.051,20,1578,Lahaina Town Brown,American Brown Ale,,1,12
0.055,,1429,Pau Hana Pilsner,Czech Pilsener,,1,12
0.05,,1271,Lemongrass Saison,Saison / Farmhouse Ale,,1,12
0.07,,713,Aloha B’ak’tun,Belgian Strong Dark Ale,,1,12
0.082,,712,Liquid Breadfruit,Fruit / Vegetable Beer,,1,12
0.06,24,690,Sobrehumano Palena'ole,American Amber / Red Ale,,1,12
0.05,12,547,La Perouse White,Witbier,,1,12
0.068,68,435,Flyin' HI.P.Hay,American IPA,,1,12
0.055,15,313,Mana Wheat,American Pale Wheat Ale,,1,12
0.045,18,33,Bikini Blonde Lager,Munich Helles Lager,,1,12
0.057,30,32,CoCoNut Porter,American Porter,,1,12
0.062,65,31,Big Swell IPA,American IPA,,1,12
0.076,78,1577,12th Round,American Strong Ale,,1,16
0.07,80,1576,RoughTail IPA,American IPA,,1,16
0.08,,1575,Polar Night Stout,American Stout,,1,16
0.052,29,1571,Slow Hand Stout,American Stout,,1,16
0.065,,1569,Mad Manatee IPA,American IPA,,1,12
0.055,,1568,Killer Whale Cream Ale,Cream Ale,,1,12
0.06,,1188,Duke's Cold Nose Brown Ale,American Brown Ale,,1,12
0.058,,1567,Autumn Winds,Märzen / Oktoberfest,,1,16
0.06,54,1505,Flying Jenny Extra Pale Ale,American Pale Ale (APA),,1,12
0.04,20,1186,Hazy Day Belgian-Style Wit,Witbier,,1,16
0.055,,1185,Bring Back the Beach Blonde Ale,American Blonde Ale,,1,16
0.06,34,984,Leaning Chimney Smoked Porter,American Porter,,1,16
0.06,54,693,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),,1,12
0.049,22,631,Flagship Ale,Cream Ale,,1,12
0.05,,1564,1800 Big Log Wheat (2012),American Pale Wheat Ale,,1,12
,,1541,Double Play Pilsner,American Pilsner,,1,12
0.055,,1321,Brewerhood Brown Ale,American Brown Ale,,1,12
0.08,,1320,Last Call Imperial Amber Ale,American Amber / Red Ale,,1,12
0.096,,1319,Pernicious Double IPA,American Double / Imperial IPA,,1,12
0.052,,1303,6-4-3 Double Play Pilsner,German Pilsener,,1,12
,,1025,N Street Drive-In 50th Anniversary IPA,American Double / Imperial IPA,,1,12
0.05,,1012,467 Ethan's Stout,American Stout,,1,12
0.064,,942,1335 Wicked Snout,Saison / Farmhouse Ale,,1,12
0.045,,937,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),,1,12
0.056,37,888,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),,1,12
0.056,37,886,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),,1,12
0.056,37,612,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),,1,12
0.046,35,611,834 Happy As Ale,American Pale Ale (APA),,1,12
0.045,,1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,,1,12
0.059,60,1547,Full Nelson Pale Ale,American Pale Ale (APA),,1,12
0.065,30,1546,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),,1,12
0.053,22,1545,Blue Mountain Classic Lager,Euro Pale Lager,,1,12
0.059,60,119,Full Nelson Pale Ale (2010),American Pale Ale (APA),,1,12
0.042,20,1544,Starr Pils,German Pilsener,,1,12
0.065,52,1205,Northern Lights India Pale Ale,American IPA,,1,16
0.048,12,369,Festie,Märzen / Oktoberfest,,1,12
0.065,52,368,Northern Lights India Pale Ale,American IPA,,1,12
0.055,,1542,One Claw,American Pale Ale (APA),,1,12
0.04,5,1312,Westbrook Gose,Gose,,1,12
0.05,16,576,White Thai,Witbier,,1,12
0.068,65,575,Westbrook IPA,American IPA,,1,12
0.069,65,1539,Monkey Fist IPA,American IPA,,1,12
0.051,,975,Shipyard Summer Ale,American Pale Wheat Ale,,1,12
0.047,,814,Pumpkinhead Ale,Pumpkin Ale,,1,12
0.051,,727,Shipyard Export,American Blonde Ale,,1,12
0.064,,1538,Stout Ol' Friend,American Stout,,1,16
0.064,,1075,Stout Ol' Friend (2012),American Stout,,1,16
,,710,Rye Porter,American Porter,,1,16
0.05,,709,Miner's Gold,American Blonde Ale,,1,16
0.046,,708,Vienna Lager,Vienna Lager,,1,16
0.056,,706,Jessie's Garage,American Pale Ale (APA),,1,16
0.062,,220,Colorado Red Ale,American Amber / Red Ale,,1,12
,,219,Miner's Gold,American Blonde Ale,,1,12
0.053,,1537,Undun Blonde Ale,American Blonde Ale,,1,16
0.074,,1536,CuDa Cascadian Dark Ale,American Black Ale,,1,16
0.085,86,1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,,1,16
0.085,86,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,,1,16
0.074,,746,CuDa Cascadian Dark Ale (2012),American Black Ale,,1,16
0.053,,654,Undun Blonde Ale (2012),American Blonde Ale,,1,16
0.043,,1535,Kentucky Kölsch,Kölsch,,1,16
0.065,,1149,Kentucky IPA,American IPA,,1,16
0.087,85,1533,G'KNIGHT,American Double / Imperial IPA,,1,12
0.099,98,1532,Ten Fidy,Russian Imperial Stout,,1,12
0.08,85,1328,Deviant Dale's IPA,American Double / Imperial IPA,,1,16
0.08,35,1175,Old Chub,Scottish Ale,,1,12
0.065,65,1166,Dale's Pale Ale,American Pale Ale (APA),,1,19.2
0.065,65,1065,Dale's Pale Ale,American Pale Ale (APA),,1,12
0.053,,1530,Clem's Gold,American Pale Lager,,1,16
0.055,,1529,Lizzy's Red,American Amber / Red Lager,,1,16
0.067,,1528,Orlison India Pale Lager,American Pale Lager,,1,16
0.042,,1527,Brünette,Euro Dark Lager,,1,16
0.041,,1526,Havanüther,Light Lager,,1,16
0.042,9,1522,Agave Wheat,American Pale Wheat Ale,,1,12
0.045,15,397,SummerBright Ale,American Pale Wheat Ale,,1,12
0.062,68,193,Lucky U IPA,American IPA,,1,12
0.054,19,83,Avalanche Ale,American Amber / Red Ale,,1,12
0.055,30,1519,Saison 88,Saison / Farmhouse Ale,,1,12
0.071,95,967,Black IPA,American Black Ale,,1,12
0.045,,599,Santa Fe Irish Red Ale,Irish Red Ale,,1,12
,,307,Santa Fe Oktoberfest,Märzen / Oktoberfest,,1,12
0.08,,305,Imperial Java Stout,Russian Imperial Stout,,1,12
0.055,,304,Freestyle Pilsner,German Pilsener,,1,12
0.066,,217,Happy Camper IPA,American IPA,,1,12
0.053,11,1508,Shark Bait,Fruit / Vegetable Beer,,1,12
0.053,30,1507,Gator Tail Brown Ale,American Brown Ale,,1,12
0.071,62,1506,Miami Vice IPA,American IPA,,1,12
0.053,16,1325,Big Rod Coconut Ale,American Blonde Ale,,1,12
0.065,,1503,Oak Aged Cider,Cider,,1,12
0.065,,1466,Ginger Cider,Cider,,1,12
0.065,,1245,Schilling Hard Cider,Cider,,1,12
0.07,,1501,Green House India Pale Ale,American IPA,,1,12
0.051,,1004,The One They Call Zoe,American Pale Lager,,1,12
0.051,40,502,Alteration,Altbier,,1,12
0.06,50,501,Pale Dog,American Pale Ale (APA),,1,12
0.06,,1498,Super G IPA,American IPA,,1,16
0.056,35,1479,1881 California Red,American Amber / Red Ale,,1,12
0.073,55,1478,CAPT Black IPA,American Black Ale,,1,12
0.048,42,1370,Ruhstaller's Gilt Edge Lager Beer,American Amber / Red Lager,,1,12
0.073,55,883,CAPT Black IPA,American Black Ale,,1,16
0.056,35,882,1881 California Red Ale,American Amber / Red Ale,,1,16
0.05,11,1477,Oval Beach Blonde Ale,American Blonde Ale,,1,16
0.04,,1476,Squeaky Bike Nut Brown Ale,American Brown Ale,,1,16
0.04,,902,Dead Horse Amber,American Pale Wheat Ale,,1,16
0.04,,645,Rocket Bike American Lager,California Common / Steam Beer,,1,16
0.04,,644,Johnny's American IPA,American IPA,,1,16
0.05,,1475,Macon Progress Ale,American Pale Ale (APA),,1,12
0.055,,1008,Macon History Ale,American Brown Ale,,1,12
0.054,,1474,Dusty Trail Pale Ale,American Pale Ale (APA),,1,16
0.062,,1473,Damnesia,American IPA,,1,16
0.062,43,837,Desolation IPA,American IPA,,1,16
0.047,15,1468,Wolverine Premium Lager,American Pale Lager,,1,12
0.055,,1467,Happy Cider,Cider,,1,16
0.069,,1465,Granny Smith Hard Apple Cider,Cider,,1,16
0.069,,1464,Dry Hard Apple Cider,Cider,,1,16
0.07,58,1455,Sudice American Stout,American Stout,,1,16
0.05,20,1454,Parcae Belgian Style Pale Ale,Belgian Pale Ale,,1,16
0.05,20,1453,Norns Roggenbier,Roggenbier,,1,16
0.05,20,1452,Laimas Kölsch Style Ale,Kölsch,,1,16
0.07,70,1451,Moirai India Pale Ale,American IPA,,1,16
0.05,,1445,Lazy Monk Bohemian Pilsner,Czech Pilsener,,1,16
0.052,,1441,Blown Out Brown,American Brown Ale,,1,12
0.063,,1413,Single Hop Ale,American Pale Ale (APA),,1,12
0.054,,1411,Sawtooth Ale,American Blonde Ale,,1,12
0.05,,1436,Pub Beer,American Pale Lager,,1,12
0.068,,1433,Hat Trick Hop IPA,American IPA,,1,16
0.056,,1432,Yard Sale Amber Ale,American Amber / Red Ale,,1,16
0.034,6,1417,Weiss Trash Culture,Berliner Weissbier,,1,12
0.062,,885,Sea Hag IPA,American IPA,,1,12
0.05,,884,Elm City Pilsner,American Pilsner,,1,12
0.05,,757,Atlantic Amber Ale (2004),American Amber / Red Ale,,1,12
0.09,,568,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,,1,12
0.088,85,320,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,,1,12
0.09,,43,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,,1,16
0.088,85,42,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,,1,16
0.05,,41,Elm City Lager (2007),American Pilsner,,1,12
0.05,,40,Atlantic Amber Ale (2007),American Amber / Red Ale,,1,12
0.062,,39,Sea Hag IPA (Current),American IPA,,1,12
0.065,,1416,Dry Cider,Cider,,1,16
0.065,,1415,Dry Hard Cider,Cider,,1,16
0.051,25,1410,Sand Island Lighthouse,Kölsch,,1,12
0.05,30,925,Lily Flagg Milk Stout,Milk / Sweet Stout,,1,12
0.072,70,637,Monkeynaut IPA,American IPA,,1,12
0.07,,1409,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,,1,16
0.062,,343,Fire Eagle IPA,American IPA,,1,12
0.051,,342,Peacemaker,American Pale Ale (APA),,1,12
0.053,,341,Pearl-Snap,German Pilsener,,1,12
0.052,,340,Black Thunder,Schwarzbier,,1,12
0.049,16,1408,Kölsch 151,Kölsch,,1,12
0.047,17,1407,Tybee Island Blonde,American Blonde Ale,,1,12
0.062,55,1406,Savannah Brown Ale,American Brown Ale,,1,12
0.05,,1405,Helen's Blend,Cider,,1,12
0.051,,823,Jack's Hard Cider,Cider,,1,12
0.049,35,1395,Hazed & Infused,American Pale Ale (APA),,1,12
0.057,35,808,Hoopla Pale Ale,American Pale Ale (APA),,1,12
0.049,35,81,Hazed & Infused (2010),American Pale Ale (APA),,1,12
0.06,75,1393,Cascadian Dark Ale,American Black Ale,,1,12
0.044,13,893,Wheat the People,American Pale Wheat Ale,,1,16
0.058,20,1392,Sanitas Saison Ale,Saison / Farmhouse Ale,,1,12
0.068,65,1391,Sanitas Black IPA,American Black Ale,,1,12
0.052,19,1383,Beaver Logger,American Pale Lager,,1,12
0.08,,1375,Nectar of the Hops,Mead,,1,16
0.08,,1374,Sunshine Nectar,Mead,,1,16
0.08,,1373,Black Raspberry Nectar,Mead,,1,16
0.059,,1372,Yellow Collar,Mead,,1,12
0.059,,1371,Green Collar,Mead,,1,12
0.063,30,1351,Grazias,Cream Ale,,1,16
0.08,86,1346,Habitus IPA,American IPA,,1,16
0.099,85,904,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,,1,16
0.042,,1345,Patty's Chile Beer,Chile Beer,,1,12
0.082,,1316,Colorojo Imperial Red Ale,American Strong Ale,,1,12
0.055,,1045,Wynkoop Pumpkin Ale,Pumpkin Ale,,1,12
0.075,,1035,Rocky Mountain Oyster Stout,American Stout,,1,12
0.067,45,928,Belgorado,Belgian IPA,,1,12
0.052,,807,Rail Yard Ale,American Amber / Red Ale,,1,12
0.055,,620,B3K Black Lager,Schwarzbier,,1,12
0.055,40,145,Silverback Pale Ale,American Pale Ale (APA),,1,12
0.052,,84,Rail Yard Ale (2009),American Amber / Red Ale,,1,12
0.05,,1342,First Press,Cider,,1,12
0.05,,1341,Magic Apple,Cider,,1,12
0.092,50,1333,Quakertown Stout,American Double / Imperial Stout,,1,12
0.051,20,1332,Greenbelt Farmhouse Ale,Saison / Farmhouse Ale,,1,12
0.045,,1330,Track 1 Amber Lager,American Amber / Red Lager,,1,16
0.05,45,1324,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,,1,12
0.05,,1323,Schlafly Black Lager,Schwarzbier,,1,12
0.045,30,1078,Schlafly IPA,American IPA,,1,12
0.05,30,1077,Schlafly American Brown Ale,American Brown Ale,,1,12
0.041,16,588,Schlafly Hefeweizen,Hefeweizen,,1,12
0.045,17,53,Schlafly Summer Lager,Munich Helles Lager,,1,12
0.07,45,1322,Green Bullet Organic India Pale Ale,American IPA,,1,16
0.062,65,1309,Face Plant IPA,American IPA,,1,12
0.056,55,1308,Rhino Chasers Pilsner,Czech Pilsener,,1,12
0.06,,1307,Paleo IPA,English India Pale Ale (IPA),,1,12
0.061,,1306,Buck Snort Stout,American Stout,,1,12
0.055,,1305,Station 33 Firehouse Red,Irish Red Ale,,1,12
0.045,,1304,Slimy Pebble Pils,German Pilsener,,1,12
0.074,60,1302,Blur India Pale Ale,American IPA,,1,12
0.053,32,1300,Gateway Kolsch Style Ale,Kölsch,,1,12
0.07,24,1260,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,,1,12
0.052,42,1259,13 Rebels ESB,Extra Special / Strong Bitter (ESB),,1,12
0.05,,1294,Angry Orchard Apple Ginger,Cider,,1,16
0.05,,1293,Angry Orchard Crisp Apple,Cider,,1,16
0.05,,1292,Angry Orchard Crisp Apple,Cider,,1,12
0.05,,1285,No Limits Hefeweizen,Hefeweizen,,1,16
0.06,,1189,Honeyspot Road White IPA,American White IPA,,1,12
0.072,,1171,Road 2 Ruin Double IPA,American Double / Imperial IPA,,1,12
0.048,,1170,Workers Comp Saison,Saison / Farmhouse Ale,,1,12
0.05,,1169,Ol' Factory Pils,German Pilsener,,1,12
0.048,32,1283,Na Zdraví Pilsner,Czech Pilsener,,1,16
0.055,65,1282,Nice Rack IPA,American IPA,,1,16
0.068,47,1279,East India Pale Ale,English India Pale Ale (IPA),,1,16
0.045,,756,Brooklyn Summer Ale,English Pale Mild Ale,,1,12
0.068,47,566,East India Pale Ale,English India Pale Ale (IPA),,1,12
0.045,,328,Brooklyn Summer Ale (2011),English Pale Mild Ale,,1,12
0.052,,66,Brooklyn Lager (16 oz.),American Amber / Red Lager,,1,16
0.052,,65,Brooklyn Lager (12 oz.),American Amber / Red Lager,,1,12
0.058,,1278,Northern Hawk Owl Amber,American Amber / Red Ale,,1,12
0.059,,1277,CEO Stout,American Stout,,1,16
0.047,,1276,Will Power Pale Ale,American Pale Ale (APA),,1,16
0.046,18,1274,Longboard Island Lager,American Amber / Red Lager,,1,24
0.046,18,1220,Longboard Island Lager,American Amber / Red Lager,,1,16
0.046,18,1070,Longboard Island Lager,American Amber / Red Lager,,1,12
0.046,18,590,Longboard Island Lager,American Amber / Red Lager,,1,12
0.048,,1273,SNO White Ale,Witbier,,1,16
0.048,,365,BRIK Irish Red Ale,Irish Red Ale,,1,16
,,273,AXL Pale Ale,American Pale Ale (APA),,1,16
0.052,23,1268,Rustic Red,Irish Red Ale,,1,16
0.053,48,697,Stimulator Pale Ale,American Pale Ale (APA),,1,16
0.045,22,696,Old Town Ale,Kölsch,,1,16
0.044,28,695,Car 21,English Bitter,,1,16
0.05,24,694,Cache La Porter,American Porter,,1,16
0.055,,1264,O'Fallon Pumpkin Beer,Pumpkin Ale,,1,12
0.061,66,1258,5 Day IPA,American IPA,,1,12
0.051,7,128,O'Fallon Wheach,Fruit / Vegetable Beer,,1,12
0.047,,1262,Marble Pilsner,German Pilsener,,1,12
0.062,,845,Marble India Pale Ale,American IPA,,1,12
0.053,43,1257,Jack Pine Savage,American Pale Ale (APA),,1,16
0.099,85,1256,Forest Fire Imperial Smoked Rye,Rye Beer,,1,16
0.098,76,1255,Bad Axe Imperial IPA,American Double / Imperial IPA,,1,16
0.055,35,986,Morning Wood,Oatmeal Stout,,1,16
0.066,50,985,Bark Bite IPA,American IPA,,1,16
0.065,,1251,Trail Maker Pale Ale,American Pale Ale (APA),,1,12
0.055,,1250,Action Man Lager,Vienna Lager,,1,12
0.049,,1246,Cranberry Blend,Cider,,1,12
0.051,,977,Orignal Blend,Cider,,1,12
0.073,50,1242,Big Nose,American IPA,,1,12
0.05,10,1241,Cotton Mouth,Witbier,,1,12
0.056,35,1240,Stump Knocker Pale Ale,American Pale Ale (APA),,1,12
0.05,38,1239,Midnight Oil,Oatmeal Stout,,1,12
0.059,18,1238,Wild Night,Cream Ale,,1,12
0.037,34,1237,Pit Stop Chocolate Porter,American Porter,,1,12
0.037,21,1236,Pace Setter Belgian Style Wit,Witbier,,1,12
0.037,53,1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),,1,12
0.08,95,1229,Dodgy Knight Imperial IPA,American Double / Imperial IPA,,1,12
0.05,,1164,TailGate Saison,Saison / Farmhouse Ale,,1,12
0.05,44,663,TailGate IPA,American IPA,,1,24
0.05,44,662,TailGate IPA,American IPA,,1,12
0.049,28,623,TailGate Hefeweizen,Hefeweizen,,1,24
0.05,19,622,Blacktop Blonde,American Blonde Ale,,1,24
0.05,19,362,Blacktop Blonde,American Blonde Ale,,1,12
0.049,28,361,TailGate Hefeweizen,Hefeweizen,,1,12
0.063,,1227,Hoppy Bitch IPA,American IPA,,1,16
0.063,42,1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),,1,16
0.065,,1224,Dank IPA,American IPA,,1,16
0.065,,964,Dank IPA (2012),American IPA,,1,16
0.05,,1219,All American Blonde Ale,American Blonde Ale,,1,12
0.05,,1218,All American Red Ale,American Amber / Red Ale,,1,12
0.059,55,1213,Chuli Stout,Irish Dry Stout,,1,12
0.056,46,1159,Mother Ale,American Blonde Ale,,1,12
0.065,71,947,Twister Creek India Pale Ale,American IPA,,1,12
0.058,46,929,Single Engine Red,Irish Red Ale,,1,12
0.05,40,1210,Mirror Pond Pale Ale,American Pale Ale (APA),,1,12
